link,price,price_before_discount,currency,rating,image_url,Product Title,Category,Site,All Reviews,Brand,Operating System,Ram Memory Installed Size,Memory Storage Capacity,Screen Size,Resolution,Refresh Rate,Model Name,Wireless Carrier,Cellular Technology,Connectivity Technology,CPU Model,CPU Speed,Color,date
https://www.amazon.com/Unlocked-i15Pro-Max-Smartphone-4200mAh/dp/B0DBVCKMQX/ref=sr_1_229?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-229,69.,$7.00,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61HJh+hcQDL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/HeyxFome-Unlocked-Smartphone-Cellphone-T-Mobile/dp/B0CJ7VTR51/ref=sr_1_230?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-230,68.,No List Price,USD,2.9 out of 5 stars,https://m.media-amazon.com/images/I/61du2YrAtrL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Generic-Unlocked-Clearance-Smartphones-Cellphones/dp/B0D7RJFRBM/ref=sr_1_231?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-231,24.,No List Price,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61Js4FajMzL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Rosvola-Unlocked-Smartphone-Office-Recognition/dp/B0BWHJYDYP/ref=sr_1_232?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-232,36.,$62.18,USD,2.3 out of 5 stars,https://m.media-amazon.com/images/I/71SR946a5BL._AC_UY218_.jpg,"Rosvola Unlocked Smartphone, 4G 5G Dual SIM Smartphone 12GB RAM 512GB ROM Office Facial Recognition (Green)",Mobile Phones,Amazon,"[{'Reviewer Name': 'Claudia Evans', 'Rating': '3.0 out of 5 stars', 'Title': 'Good', 'Date': 'Reviewed in the United States on December 8, 2023', 'Review Body': 'Gift\nRead more'}, {'Reviewer Name': 'Brad M', 'Rating': '1.0 out of 5 stars', 'Title': 'It showed up on time', 'Date': 'Reviewed in the United States on November 24, 2023', 'Review Body': 'But it was a defective product had to be returned\nRead more'}, {'Reviewer Name': 'Scott Roth', 'Rating': '1.0 out of 5 stars', 'Title': 'No usable instructions', 'Date': 'Reviewed in the United States on September 30, 2023', 'Review Body': 'My daughter installed a SIM (wrong place) and it jammed up inside, unretrievable. The features listed here sound good.\nRead more'}]",Rosvola,Android 10.0,,512 GB,5 Inches,1440 x 3200,,Rosvola3p6gq85wmo-11,Unlocked,5G,Wi-Fi,,,Green,2024-10-23
https://www.amazon.com/Cutwif-Smartphone-Smallest-Definition-Unlocked/dp/B0CT854B23/ref=sr_1_233?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-233,49.,$59.99,USD,3.1 out of 5 stars,https://m.media-amazon.com/images/I/51hvaJzs0RL._AC_UY218_.jpg,"Mini Smartphone, Child Phone The World's Smallest Cell Phone 3.0 Inch Android Small Phone Quad Core 2G+16G 5.0MP Dual SIM High Definition Mini Phones Unlocked 3G Mobile Phone (Lilac)",Mobile Phones,Amazon,"[{'Reviewer Name': 'Huy Le', 'Rating': '5.0 out of 5 stars', 'Title': 'Mini Smartphone', 'Date': 'Reviewed in the United States on February 21, 2024', 'Review Body': ""The media could not be loaded.\n                \n\n\n\nWith a length of barely three inches, it is a perfect fit for my son's little hands. He was also drawn to the hue that we selected, which was a light blue. This item is obviously intended for children because of its adorable and non-threatening style. Establishing the phone was a relatively simple process. I just completed the process of inserting the SIM card, and it immediately connected to our wifi network. My youngster has no trouble navigating the UI since it is straightforward and basic. He likes the fact that he can access applications that are suitable for children, play games, and even snap some images using the camera that is integrated into the device. Moreover, this small phone has shown that it is incredibly long-lasting. The fact that it has been dropped a few times, which is to be expected for a child eight years old, has not caused any harm to it. It seems that the plastic case is quite resistant to impact. In spite of being thrown into pockets and bags on a regular basis, it still has the appearance of being brand new.\nRead more""}, {'Reviewer Name': 'Jennifer Hoots', 'Rating': '1.0 out of 5 stars', 'Title': 'Never worked.', 'Date': 'Reviewed in the United States on September 9, 2024', 'Review Body': ""It never.Worked. unfortunately I didn't open the box until a few days after the return window. So i'm stuck with the phone that never worked as if it may have been used as there are a couple scratches on the back of the phone and around the camera lenses look worn. VERY disappointing.\nRead more""}, {'Reviewer Name': 'Juan p centeno', 'Rating': '5.0 out of 5 stars', 'Title': 'Little and very cute', 'Date': 'Reviewed in the United States on September 7, 2024', 'Review Body': 'My son use this little phone only to watch videos and plays some games.\nRead more'}, {'Reviewer Name': 'Pamela Rosa', 'Rating': '1.0 out of 5 stars', 'Title': 'Battery only last for an hour!!', 'Date': 'Reviewed in the United States on March 11, 2024', 'Review Body': 'The battery doesn’t last long, only maybe for an hour if that.\nRead more'}, {'Reviewer Name': 'Diane Anguiano', 'Rating': '4.0 out of 5 stars', 'Title': 'My son loves this phone', 'Date': 'Reviewed in the United States on September 29, 2024', 'Review Body': 'This phone is great for little hands, but it gets warm kinda fast. It doesn’t affect how it works, but the charge only holds for maybe 2 hours. It’s great for kids who can’t play games on the bigger phones. Plus, it doesn’t hurt when it drops on your face 😅 it also comes with a case so it’s a great buy for the little guy.\nRead more'}, {'Reviewer Name': 'dre', 'Rating': '3.0 out of 5 stars', 'Title': 'Ok I guess', 'Date': 'Reviewed in the United States on September 5, 2024', 'Review Body': 'daughter loved it, it was great at first then the battery dies within a hour of use. Also the battery gets hot which wasn’t good.\nRead more'}, {'Reviewer Name': 'jay p.', 'Rating': '2.0 out of 5 stars', 'Title': 'Charge', 'Date': 'Reviewed in the United States on June 23, 2024', 'Review Body': ""I tried to use this for my 8 yr old grandson to have for emergencies..... doesn't hold a charge if/when it charges at all. Had it charging all night to only have 2%\nRead more""}, {'Reviewer Name': 'Megan', 'Rating': '5.0 out of 5 stars', 'Title': 'Speaker is loud and clear. The camera takes pretty decent photos', 'Date': 'Reviewed in the United States on October 7, 2024', 'Review Body': 'The media could not be loaded.\n                \n\n\n\nIt run a little slow but nothing too bad\nRead more'}, {'Reviewer Name': 'YYCFam', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Canada on July 3, 2024', 'Review Body': 'The media could not be loaded.\n                \n\n\n\nThis is a very neat mini smartphone. The phone has several preloaded apps for social media, email, photos/camera, phone/messaging, and apps like calculator and calendar. In addition to calling and texting, you can go on social media, browse the web and take photos on this device.The phone is packaged with a screensaver and silicone phone case. Very cool, fully functioning, mini smartphone at a very reasonable price!\nRead more'}, {'Reviewer Name': 'Jeevan', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Australia on September 19, 2024', 'Review Body': 'My daughter loves it’s…I was not expecting it to work like an actual phone but it does… only battery life is not that good\nRead more'}, {'Reviewer Name': 'Paul Pearson', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Australia on June 29, 2024', 'Review Body': 'great little phone for the little ones\nRead more'}, {'Reviewer Name': 'Rachid Moulay', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Canada on July 11, 2024', 'Review Body': 'The media could not be loaded.\n                \n\n\n\nI purchased this mini phone with high expectations, but unfortunately, it falls short in every aspect. Right from the start, it presented major issues. When I turned it on for the first time, it got stuck on the home screen and never progressed past it.I thought the battery might be low, so I decided to charge it. However, even after several hours of charging, it only showed a 1% charge and remained stuck on the same home screen.Despite my efforts to get it to work, it never moved past this initial state. What was supposed to be a handy and portable device turned into a huge source of frustration. Additionally, customer service was not helpful in resolving this issue, which added to my disappointment.I eventually decided to return this product and request a refund. For a phone that was supposed to be useful and functional, it failed completely right from the start.I strongly advise against purchasing this product, as it seems many other customers have experienced similar issues, ranging from battery failures to complete malfunctions. Save your money and look for a more reliable alternative.\nRead more'}, {'Reviewer Name': 'DLadiz_29', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Australia on July 18, 2024', 'Review Body': 'Was anticipating the arrival so I could purchase this for my granddaughter. 48hrs after arrival - mini phone froze! And would not switch back on. Have requested refund - and sending it back.\nRead more'}]",Cutwif,Android 8.1,2 GB,16 GB,3 Inches,480 x 854,,mini phone--XS15,Unlocked,3G,Bluetooth,,,,2024-10-23
https://www.amazon.com/BLU-Infinity-Dual-SIM-Smartphone-Unlocked/dp/B0CPJKTSPQ/ref=sr_1_234?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-234,99.,$40.00,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/51WK1SVqElL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/TOTITOM-Fashioned-Decoration-Simulation-Photographic/dp/B0D3YG7QKB/ref=sr_1_235?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-235,90.,$85.30,USD,4.3 out of 5 stars,https://m.media-amazon.com/images/I/51iA3W0WM1L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Seniuraezhs-X24-Ultra-Unlocked-Smartphone/dp/B0D9JDJ6SD/ref=sr_1_236?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-236,129.,$148.85,USD,1.7 out of 5 stars,https://m.media-amazon.com/images/I/71Z9E96TnGL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Generic-Unlocked-Clearance-Cellphone-Smartphones/dp/B0D793SKZ4/ref=sr_1_237?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-237,36.,No List Price,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61C2vA5ELUL._AC_UY218_.jpg,"Generic Unlocked Android Phones Clearance, Android 8.1 Unlocked Cell Phones 512MB+4G Smart Phone 5.0 inch Mobile Phone 1500mAh Cellphone Cheap Unlocked Android Smartphones (Black)",Mobile Phones,Amazon,"[{'Reviewer Name': 'FilmFan', 'Rating': '5.0 out of 5 stars', 'Title': 'Works great!', 'Date': 'Reviewed in the United States on July 11, 2024', 'Review Body': 'Everything works like it should\nRead more'}, {'Reviewer Name': 'Lisa W.', 'Rating': '5.0 out of 5 stars', 'Title': 'Fast processor for this price point', 'Date': 'Reviewed in the United States on August 27, 2024', 'Review Body': 'Most bang for the buck, just add a memory card for extra storage！\nRead more'}, {'Reviewer Name': 'Nicole Knesebeck', 'Rating': '5.0 out of 5 stars', 'Title': 'Great phone for the money.', 'Date': 'Reviewed in the United States on August 27, 2024', 'Review Body': 'Great phone for the money.\nRead more'}]",Generic,Android 4.2,512 MB,8 GB,5 Inches,480X854,,1 Plus,Metro by T-Mobile,4G,4G (LTE),,,,2024-10-23
https://www.amazon.com/SIMBROS-Unlocked-SMARTFLIP-T-Mobile-Cricket/dp/B0BJH9DSDV/ref=sr_1_238?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-238,69.,$59.00,USD,3.6 out of 5 stars,https://m.media-amazon.com/images/I/31jhBe53zjL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Unlocked-Clearance-Smartphones-Android-3000mAh/dp/B0D5RDZB6S/ref=sr_1_239?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-239,59.,No List Price,USD,2.6 out of 5 stars,https://m.media-amazon.com/images/I/71BL+B2ax3L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Smartphone-Smallest-Android-Definition-Unlocked/dp/B0CW5X4ZSC/ref=sr_1_240?dib=eyJ2IjoiMSJ9.PmNsAPjDKcjh826eZyngaGn4uZLc8VGqSs8is85Tle0xtdp-Y7RVRZISoKZwlIDX9pm4RLwQ8xiqgdRf2fGpzv38sunBnH2lvKEUcwPIZ2V6CQZiC9seT2XrywSM0SPuJVnI_jLQuZzAlsmypg-lhEkJIPWu2RebaeA8G86Di06TYbDYIe0H8Lca75qBM_0R0oa2bDpecXZFktVJz5VCeYwCjXLAVyLBoBTY0rEeTts.TN5shTehFM0wzqZjMFHSqESm-usCVFLYouG_eI72Heg&dib_tag=se&keywords=mobile+phone&qid=1729650221&sr=8-240,46.,No List Price,USD,3.1 out of 5 stars,https://m.media-amazon.com/images/I/512JuU0opQL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Sudroid-Bluetooth-handset-Unlocked-Earphone/dp/B07JKMCLXL/ref=sr_1_241?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-241,21.,No List Price,USD,3.4 out of 5 stars,https://m.media-amazon.com/images/I/41QAcDvWCvL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/PrzSay-Display-Android-Cameras-Expandable/dp/B0C49765V9/ref=sr_1_242?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-242,52.,$10.60,USD,3.2 out of 5 stars,https://m.media-amazon.com/images/I/61LIE-EzvVL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Motorola-XT2421-2-Factory-Unlocked-International/dp/B0D6Z8P67Y/ref=sr_1_243?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-243,94.,$94.93,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/51tXXAD9bXL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Senior-Phone-Battery-Flashlight-Unlocked/dp/B0BCH4HJYS/ref=sr_1_244?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-244,39.,No List Price,USD,2.9 out of 5 stars,https://m.media-amazon.com/images/I/711U1UcUwpL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Yoidesu-Unlocked-Smartphones-Standby-4500mAh/dp/B0B4YM4G88/ref=sr_1_245?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-245,66.,$85.95,USD,1.4 out of 5 stars,https://m.media-amazon.com/images/I/71O9BPTeZcL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Android-Cellphone-5-72Inch-Unlocked-Smartphones/dp/B0D7QCD2J4/ref=sr_1_246?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-246,29.,No List Price,USD,No Rating,https://m.media-amazon.com/images/I/71zr+FayEDL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/TV-Smartphone-Android-Unlocked-T-Mobile/dp/B0DJGG2T6T/ref=sr_1_247?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-247,$100.00,$100.00,USD,No Rating,https://m.media-amazon.com/images/I/61zWFAAYGHL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Jectse-Bluetooth-Mobile-Unlocked-Changer/dp/B0C7CQ57SM/ref=sr_1_248?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-248,18.,No List Price,USD,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61mqBWU12hL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Elderly-Mobile-Screen-Automatic-Tarnish/dp/B0BQMWPW82/ref=sr_1_249?dib=eyJ2IjoiMSJ9.o197vVT5m7gScG8s8GX6JqnVg5Gq5BxRVrCuuJ8bnBPhVL3x8p5-UEHb6_P3ItHj70XbR-QprNSfcoXRD5wy8ecOPxVBb2zhmp5DuGrUatGRtpSRIBWWtLjue2BNoiAXVg26XNZmW9iquMnAao7Pp6IEM-v2CDwjWLxmkcjD_TYHcWn7hari9Eu1AIAGDNUFMshe04yng8oM-yolt1MxKg7VZ8NG3erYt8Z2Uhepb18.OTYXtSMc29PTEBbUkO177Pk6aCmKiknEUHsFY7YrMyc&dib_tag=se&keywords=mobile+phone&qid=1729650227&sr=8-249,41.,No List Price,USD,2.5 out of 5 stars,https://m.media-amazon.com/images/I/51QUjAxbfjL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
